GB,Russian,--,0
DE,Italian,--,0
US,Italian,--,0
IN,Italian,--,0
IN,Italian,--,0
IN,Italian,26,15.69
IN,Italian,27,15.69
PL,Italian,43,5250
GB,Italian,33,0
CA,Italian,40,203.3
SE,Italian,57,179.2
JP,Italian,22,0
CH,Italian,36,0
US,Italian,29,1500.4
CA,Italian,28,40.66
AT,Italian,19,1500.4
CA,Italian,44,1500.4
NO,Italian,--,0
CA,Italian,--,0
MX,Italian,--,0
CA,Italian,--,0
IT,Italian,61,20.92
US,Italian,40,2400.68
US,Italian,58,45.45
US,Italian,19,23.46
IT,Italian,55,3000.85
RU,Italian,31,900.24
RU,Italian,--,0
JP,Italian,--,0
IT,Italian,39,121.98
US,Italian,32,1800.51
IT,Italian,69,20.92
CA,Italian,49,900.24
JP,Italian,61,0
IT,Italian,45,0
IT,Italian,30,15.69
US,Italian,26,600.17
CA,Italian,25,179.2
CN,Italian,31,900.24
CN,Italian,--,0
US,Italian,--,0
IT,Italian,--,0
CA,Italian,--,0
CN,Italian,66,75.75
US,Italian,67,162.64
CA,Italian,36,600.16
AR,Italian,66,26.15
GB,Italian,37,0
DE,Italian,31,600.16
US,Italian,--,0
IN,Italian,--,0
CA,Italian,--,0
AR,Italian,--,0
PL,Italian,--,0
IN,Italian,--,0
KR,Italian,22,0
CA,Italian,60,0
CN,Italian,--,0
AT,Italian,--,0
US,Italian,--,0
CA,Italian,--,0
SE,Italian,--,0
CH,Italian,--,0
IN,Italian,--,0
IN,Italian,--,0
US,Italian,--,0
NO,Italian,--,0
IN,Italian,--,0
JP,Italian,--,0
PL,Italian,--,0
GB,Italian,--,0
CA,Italian,27,900.24
SE,Italian,56,107.52
JP,Italian,34,107.52
CH,Italian,37,162.64
US,Italian,--,0
CA,Italian,--,0
AT,Italian,--,0
CA,Italian,--,0
NO,Italian,--,0
CA,Italian,--,0
MX,Italian,--,0
CA,Italian,--,0
IT,Italian,37,600.16
US,Italian,36,107.52
US,Italian,--,0
US,Italian,--,0
IT,Italian,--,0
RU,Italian,--,0
RU,Italian,18,600.16
JP,Italian,18,2100
IT,Italian,48,1500.4
US,Italian,68,0
IT,Spanish,51,40.66
CA,Italian,61,1500.4
JP,Italian,39,107.52
IT,Italian,23,15.69
IT,Italian,22,600.16
US,Italian,53,203.3
CA,Italian,--,0
CN,Italian,--,0
CN,Italian,--,0
US,Italian,--,0
IT,Italian,--,0
CA,Portuguese,--,0
CN,Italian,62,20.92
US,Spanish,49,5.23
CA,Italian,59,1800.51
AR,Italian,25,0
GB,Italian,45,900.24
DE,Italian,48,20.92
US,Italian,--,0
JP,Italian,--,0
AU,Italian,37,2400.68
IT,Italian,26,107.52
RU,Italian,--,0
CH,Italian,--,0
AR,Spanish,--,0
FI,Italian,--,0
IN,Italian,59,0
CA,Italian,38,45.45
AU,Spanish,18,0
CA,Italian,28,5.23
IT,Italian,37,203.3
IT,Italian,39,15.69
IT,Italian,57,40.66
AU,Italian,41,179.2
IT,Italian,50,121.98
IT,Italian,52,900.24
IT,Italian,--,0
US,Italian,--,0
RU,Italian,41,600.17
CN,Italian,26,162.64
CA,Italian,--,0
CN,Italian,--,0
CH,Italian,--,0
CN,Spanish,--,0
CA,Portuguese,61,2100
AT,Portuguese,27,81.32
GB,Portuguese,34,10.46
CA,Portuguese,61,900.24
JP,Italian,--,0
PL,Italian,--,0
CH,Italian,42,203.3
US,Italian,18,2400.68
RU,Italian,18,3000.85
US,Italian,46,58.65
US,Italian,--,0
JP,Italian,--,0
AU,Italian,--,0
CA,Italian,--,0
NO,Italian,--,0
CH,Italian,--,0
RU,Italian,56,600.16
SE,Italian,53,35.84
IT,Italian,--,0
US,Italian,--,0
CA,Italian,24,15.69
DE,Italian,35,600.16
CA,Italian,--,0
JP,German,--,0
JP,Italian,--,0
GB,Italian,--,0
IT,Italian,47,900.24
AT,Italian,67,1800.51
IT,Italian,25,2100
CH,Italian,42,600.16
IT,Italian,30,2400.68
MX,Italian,23,5250
IT,Italian,21,20.92
IT,Italian,41,179.2
KR,Italian,46,1500.4
IT,Italian,20,10.46
PR,Italian,--,0
AU,Italian,--,0
US,Italian,59,46.92
IT,Italian,26,900.24
US,Italian,26,46.92
RU,Italian,50,1800.51
IT,Italian,35,107.52
SE,Italian,66,0
AR,Italian,--,0
GB,Italian,--,0
IT,Italian,--,0
IT,Italian,--,0
CH,mongolian,--,0
US,mongolian,--,0
CN,mongolian,--,0
GB,mongolian,--,0
GB,mongolian,--,0
GB,Italian,--,0
DE,Italian,--,0
US,Italian,--,0
NO,Italian,67,26.15
DK,Italian,62,46.92
JP,Italian,33,900.24
IT,Italian,22,0
SE,Italian,--,0
DE,Japanese,--,0
AU,Italian,32,1500.4
CA,Italian,52,3000.85
CO,swahili,--,0
US,Italian,--,0
RU,Japanese,--,0
IT,Italian,--,0
DE,Thai,--,0
US,Thai,--,0
CA,Thai,40,20.92
IT,Thai,47,203.3
AU,Thai,47,107.52
US,Italian,39,15.69
RU,Italian,25,900.24
IT,Italian,68,203.3
US,Italian,--,0
IT,French,--,0
IT,Italian,69,162.64
AT,Italian,27,58.65
SE,Italian,18,45.45
CN,Italian,22,15.69
CH,Italian,60,143.36
US,Italian,62,1800.51
AU,Italian,52,71.68
IT,Italian,51,30.3
CH,Italian,19,0
US,Italian,52,0
RU,Italian,--,0
US,Japanese,--,0
AE,Italian,--,0
IT,Italian,--,0
IT,Italian,37,1500.4
US,Italian,45,121.98
CH,Italian,18,0
CH,Italian,53,40.66
IT,German,18,107.52
AT,Italian,35,600.16
IE,Italian,50,900.24
US,Italian,55,26.15
US,Italian,64,600.17
CA,Italian,18,3000.85
CH,Italian,--,0
US,nepali,--,0
NO,Italian,25,900.24
IT,Italian,38,121.98
IT,Italian,--,0
CH,German,--,0
IT,Italian,--,0
IT,Italian,--,0
JP,Italian,49,107.52
GB,Italian,61,0
PE,Italian,--,0
CA,German,--,0
GB,German,29,1500.4
FR,German,26,10.46
CA,Italian,--,0
IT,Italian,--,0
IT,Italian,28,0
IT,Italian,44,600.16
CN,Italian,18,0
IT,Italian,68,1800.51
US,mongolian,43,1800.51
IN,Italian,54,1500.4
IT,Italian,65,5.23
IT,nepali,58,35.84
US,Italian,23,35.19
CA,Italian,38,0
SE,Italian,28,900.24
RU,Italian,60,0
IN,Italian,64,900.24
CA,Italian,34,0
NO,Italian,--,0
US,Italian,--,0
NO,Italian,69,179.2
IT,Italian,55,0
FR,German,26,81.32
US,German,53,900.24
PE,Italian,--,0
KR,malayalam,--,0
KR,Italian,52,0
CH,italian,24,1800.51
CH,Italian,62,2100
JP,mongolian,64,600.16
AT,Italian,--,0
RU,Italian,--,0
JP,Italian,51,5.23
CH,Italian,64,0
CA,Italian,35,179.2
AU,Italian,43,900.24
IN,Italian,--,0
IN,Italian,--,0
IT,Italian,19,30.3
CA,Italian,57,600.16
US,Italian,--,0
US,Italian,--,0
AU,Italian,34,600.16
US,Italian,21,35.84
DE,Italian,--,0
CN,Italian,--,0
IN,Italian,25,1500.4
US,Italian,54,0
GB,Italian,48,0
RU,Italian,59,5.23
IT,Italian,--,0
CH,Italian,--,0
PR,Italian,42,162.64
JP,Italian,22,600.16
US,Italian,--,0
CN,Italian,--,0
IT,Italian,66,20.92
CA,Italian,59,2400.68
IT,Italian,--,0
CA,Italian,--,0
NO,Italian,68,900.24
US,Italian,49,179.2
IN,Italian,47,10.46
IT,Italian,68,900.24
RU,Italian,51,121.98
GB,Italian,36,15.69
JP,Italian,--,0
CA,Italian,--,0
US,German,39,3000.85
IN,Italian,47,0
US,Italian,29,81.32
RU,Italian,18,121.98
KR,Thai,34,121.98
IT,Italian,43,20.92
CH,Thai,55,40.66
AR,Italian,47,600.16
IT,Italian,44,71.68
GB,Italian,31,10.46
CH,Italian,--,0
AU,Japanese,--,0
RU,Japanese,18,600.16
US,Italian,19,5.23
DE,Italian,55,143.36
US,Italian,23,600.17
FI,Italian,55,0
IT,Italian,63,81.32
JP,Italian,43,11.73
US,Italian,47,5250
US,Italian,57,107.52
CN,Italian,66,5250
PE,Italian,24,81.32
IN,Italian,29,71.68
AR,Italian,46,45.45
IT,Italian,68,5.23
PL,Italian,57,121.98
IT,Italian,34,162.64
JP,Italian,32,5.23
AU,Italian,18,71.68
AU,Italian,35,600.16
US,French,62,1500.4
KR,Italian,19,0
RU,Italian,63,0
IT,Italian,39,10.46
JP,Italian,20,900.24
IN,Italian,68,2400.68
CA,Italian,24,26.15
IT,Italian,26,0
DE,Italian,30,15.69
RU,Italian,24,900.24
US,Italian,61,5.23
US,Italian,41,600.17
US,Italian,58,10.46
IT,Italian,57,5.23
IT,German,54,179.2
AR,Italian,30,0
JP,Italian,47,35.19
IN,Italian,18,3000.85
IT,Italian,65,600.16
AT,Italian,40,2400.68
CH,Italian,39,35.19
CA,Italian,40,15.69
RU,Italian,64,203.3
IT,Japanese,67,20.92
IT,German,26,0
US,Italian,54,5250
US,Italian,28,1500.4
IT,Italian,22,1500.4
IT,Italian,26,143.36
AU,Italian,60,5.23
IT,Italian,42,3000.85
RU,Italian,67,1500.4
IT,Italian,41,121.98
PL,Italian,50,26.15
US,Italian,52,900.24
JP,Italian,61,2400.68
JP,Italian,23,15.69
IT,Italian,66,0
JP,Italian,41,121.98
US,Italian,35,600.17
IT,Italian,31,0
PL,Italian,44,162.64
AT,Italian,20,143.36
AU,Italian,23,2400.68
AU,Italian,50,23.46
IT,Italian,56,600.16
US,Italian,38,40.66
CA,Italian,46,143.36
AR,Italian,19,11.73
CN,Italian,43,0
PL,Italian,56,1500.4
US,Italian,67,3000.85
CA,Italian,56,900.24
CA,Italian,30,900.24
CH,Italian,46,5250
CH,Italian,54,0
IT,Italian,61,15.69
MX,Italian,60,600.16
GB,Italian,47,179.2
IT,Italian,--,0
US,Italian,--,0
IT,Russian,--,0
IT,Russian,--,0
CH,Italian,59,0
CA,Italian,62,0
IN,Italian,--,0
IT,Italian,--,0
IT,Italian,63,0
IT,Italian,56,40.66
IT,Italian,31,0
PL,Italian,41,26.15
FI,Italian,63,81.32
US,Italian,25,600.16
KR,Italian,60,900.24
KR,Italian,26,900.24
US,Italian,--,0
IT,Italian,--,0
PE,Italian,--,0
IT,Italian,--,0
RU,Italian,24,60.6
AR,Italian,67,0
AT,Italian,59,0
AT,Italian,33,0
CH,Italian,53,0
KR,Italian,55,71.68
CN,Italian,32,0
CN,Italian,67,0
CH,Italian,--,0
GB,Italian,--,0
RU,Italian,52,15.69
CN,Italian,21,15.69
CA,Italian,30,0
CH,Italian,42,20.92
GB,Italian,59,900.24
IT,Italian,51,35.84
CN,Italian,42,107.52
PE,Italian,34,0
US,Italian,--,0
IT,Italian,--,0
US,Italian,66,179.2
IT,Italian,19,600.16
CN,Italian,--,0
US,Italian,--,0
US,Italian,--,0
US,Italian,--,0
SE,Italian,--,0
RU,Italian,--,0
CN,Italian,53,0
NO,Italian,67,600.16
IN,Italian,41,35.84
IT,Italian,58,121.98
IT,Italian,--,0
PL,Italian,--,0
JP,Italian,--,0
CH,Italian,--,0
US,Italian,--,0
IT,Italian,--,0
US,Italian,62,58.65
IN,Italian,18,900.24
IT,Italian,33,0
SE,Italian,41,71.68
JP,Italian,29,203.3
IN,Italian,18,15.69
US,Italian,55,2400.68
RU,Italian,48,162.64
CA,Italian,21,35.84
IT,Italian,23,0
US,Italian,--,0
PR,Italian,--,0
IT,Italian,62,1500.4
CA,Italian,44,1500.4
IT,Italian,49,600.17
RU,Italian,59,179.2
SE,Italian,64,0
GB,Italian,24,60.6
IT,Italian,64,2400.68
US,Italian,61,0
US,Italian,69,75.75
US,Italian,59,0
IT,Italian,--,0
PL,Italian,--,0
IT,Italian,53,600.16
PL,Italian,40,15.69
CA,Italian,--,0
CO,Italian,--,0
PL,Italian,50,15.15
JP,Italian,23,1500.4
CA,Italian,--,0
RU,Italian,--,0
AT,Italian,--,0
AU,Italian,--,0
CA,Italian,--,0
CH,Italian,--,0
CN,Italian,32,20.92
PL,Italian,57,121.98
RU,Italian,42,162.64
CN,Italian,20,143.36
RU,Italian,40,71.68
US,Italian,19,60.6
AT,Italian,33,58.65
JP,Italian,21,600.16
CN,Italian,--,0
CN,Italian,--,0
CN,Italian,35,1800.51
US,Italian,41,45.45
PL,Italian,55,0
US,Italian,63,179.2
IT,Italian,30,162.64
IT,Italian,68,1500.4
US,Italian,--,0
CA,Italian,--,0
CN,Italian,34,0
US,Italian,57,0
AU,Spanish,33,600.16
AT,Italian,61,1500.4
CO,Italian,65,60.6
US,Italian,24,15.69
US,Italian,69,0
IT,Italian,28,1500.4
US,Italian,22,0
CH,Italian,41,0
IT,Italian,48,900.24
JP,Italian,60,40.66
PR,Italian,43,600.16
CA,Italian,67,3000.85
US,Italian,--,0
NO,Italian,--,0
RU,Italian,--,0
AR,Italian,--,0
IN,Italian,59,0
US,Italian,29,71.68
IT,Italian,43,600.16
IT,Italian,18,600.16
IT,Italian,65,15.15
IT,Italian,29,0
US,Italian,--,0
CA,Italian,--,0
IT,Italian,--,0
IT,Italian,--,0
PL,Italian,59,5.23
JP,Italian,65,0
IT,Italian,--,0
CN,Italian,--,0
US,Italian,--,0
US,Italian,--,0
US,Italian,23,5.23
SE,Italian,56,121.98
RU,Italian,21,26.15
CN,Italian,69,162.64
NO,Italian,--,0
IN,Italian,--,0
IT,Italian,--,0
IT,Italian,--,0
PL,Italian,39,203.3
JP,Italian,58,107.52
CH,Italian,--,0
US,Italian,--,0
IT,Italian,--,0
US,Italian,--,0
IN,Italian,59,35.19
IT,Italian,34,162.64
SE,Italian,62,20.92
JP,Italian,67,26.15
IN,Italian,65,35.19
US,Italian,39,0
RU,Italian,36,0
CA,Italian,18,600.16
IT,Italian,57,45.45
US,Italian,57,600.16
PR,Italian,57,1800.51
IT,Italian,47,0
CA,Italian,--,0
IT,Italian,--,0
RU,Italian,67,600.16
SE,Italian,19,162.64
GB,Italian,47,11.73
IT,Italian,31,10.46
US,Italian,56,0
US,Italian,29,15.15
US,Italian,21,0
IT,Italian,50,0
PL,Italian,--,0
IT,Italian,--,0
PL,Italian,--,0
CA,Italian,--,0
CO,Italian,33,600.16
PL,Italian,40,75.75
JP,Italian,--,0
CA,Italian,--,0
RU,Italian,--,0
AT,Italian,--,0
AU,Italian,--,0
CA,Italian,--,0
CH,Italian,41,600.16
CN,Italian,41,1500.4
PL,Italian,31,0
RU,Italian,67,0
CN,Italian,46,0
RU,Italian,65,15.69
US,Italian,32,45.45
AT,Italian,58,162.64
JP,Italian,64,900.24
CN,Italian,23,11.73
CN,Italian,--,0
CN,Italian,--,0
US,Italian,--,0
PL,Italian,--,0
US,Italian,--,0
IT,Italian,--,0
IT,Italian,--,0
US,Italian,--,0
CA,Italian,36,107.52
CN,Italian,46,45.45
US,Italian,28,26.15
AU,Italian,47,0
AT,Italian,--,0
CO,Italian,--,0
US,Italian,--,0
US,Italian,--,0
IT,Italian,--,0
US,Italian,--,0
CH,Italian,--,0
IT,Italian,--,0
JP,Italian,--,0
PR,Italian,--,0
CA,Italian,41,30.3
US,Italian,44,203.3
NO,Italian,--,0
RU,Italian,--,0
AR,Italian,--,0
IN,Italian,--,0
US,Spanish,--,0
IT,Italian,--,0
IT,Italian,--,0
IT,Italian,--,0
IT,Italian,54,1500.4
US,Italian,43,58.65
CA,Italian,--,0
IT,Italian,--,0
IT,Italian,57,0
PL,Italian,35,900.24
JP,Italian,37,0
AT,Italian,60,40.66
JP,Italian,66,35.84
CN,Italian,34,35.19
CN,Italian,--,0
CN,Italian,--,0
US,Italian,35,0
PL,Italian,22,60.6
US,Italian,20,45.45
IT,Italian,22,81.32
IT,Italian,--,0
US,Italian,--,0
CA,Italian,--,0
CN,Italian,--,0
US,Italian,29,35.19
AU,Italian,67,162.64
AT,Italian,40,20.92
CO,Italian,51,15.69
US,Italian,38,600.16
US,Italian,21,1500.4
IT,Italian,21,0
US,Italian,20,2400.68
CH,Italian,--,0
IT,Italian,--,0
JP,Italian,56,2100
PR,Italian,47,900.24
CA,Italian,67,71.68
US,Italian,34,1500.4
NO,Italian,65,900.24
RU,Italian,35,143.36
AR,Italian,60,162.64
IN,Italian,69,121.98
US,Italian,30,71.68
IT,Italian,36,1500.4
IT,Italian,35,0
IT,Italian,45,0
IT,Italian,--,0
US,Italian,--,0
CA,Italian,--,0
IT,Italian,--,0
IT,Italian,40,1500.4
PL,Italian,26,46.92
JP,Italian,66,30.3
IT,Italian,63,0
CN,Italian,56,81.32
US,Italian,45,20.92
US,Italian,39,0
US,Italian,25,1800.51
SE,Italian,--,0
RU,Italian,--,0
CN,Italian,--,0
NO,Italian,--,0
IN,Italian,--,0
IT,Italian,--,0
IT,Italian,42,2400.68
PL,Italian,21,46.92
JP,Italian,--,0
CH,Italian,--,0
US,Spanish,--,0
IT,Italian,--,0
US,persian,60,40.66
IN,Italian,56,10.46
IT,Italian,67,2100
SE,Italian,53,121.98
JP,Italian,--,0
IN,Italian,--,0
US,Italian,--,0
RU,Italian,--,0
CA,Italian,33,2100
IT,Italian,53,900.24
US,Italian,61,46.92
PR,Italian,52,1500.4
IT,Italian,--,0
CA,Japanese,--,0
IT,Italian,--,0
RU,Japanese,--,0
SE,Italian,63,26.15
GB,Japanese,69,179.2
IT,Italian,49,179.2
US,Italian,29,0
US,Italian,24,10.46
US,Italian,45,20.92
IT,Italian,68,0
PL,Italian,60,121.98
IT,Italian,--,0
PL,Italian,--,0
CA,Italian,58,203.3
CO,Italian,31,35.84
PL,Italian,45,203.3
CA,Italian,32,0
AR,Italian,--,0
PL,Italian,--,0
IN,Italian,--,0
KR,Italian,--,0
CA,Italian,--,0
CN,Italian,--,0
AT,Italian,--,0
US,Italian,--,0
CA,Italian,--,0
SE,Italian,--,0
CH,Italian,--,0
IN,Italian,--,0
IN,Italian,39,900.24
US,Italian,58,2400.68
NO,Italian,--,0
IN,Italian,--,0
JP,Italian,--,0
PL,Italian,--,0
GB,Italian,--,0
CA,Italian,--,0
SE,swahili,--,0
JP,Japanese,--,0
CH,Italian,--,0
US,Italian,--,0
CA,Italian,--,0
AT,Italian,--,0
CA,Italian,--,0
NO,Italian,--,0
CA,Italian,65,0
MX,Italian,55,600.16
CA,Italian,32,45.45
IT,Italian,23,1800.51
US,Italian,50,179.2
US,Japanese,60,0
US,Italian,23,121.98
IT,Italian,31,0
RU,Italian,37,900.24
RU,Italian,64,0
JP,Italian,53,900.24
IT,Italian,51,5.23
US,German,--,0
IT,Italian,--,0
CA,Italian,65,40.66
JP,Italian,32,20.92
IT,Italian,25,10.46
IT,Italian,26,900.24
US,Italian,55,0
CA,Italian,56,121.98
CN,Italian,--,0
CN,Japanese,--,0
US,Italian,--,0
IT,Russian,--,0
CA,Italian,24,1800.51
CN,Italian,60,900.24
US,macedonian,36,900.24
CA,Russian,31,15.15
AR,Italian,27,40.66
GB,Spanish,38,10.46
DE,Russian,26,15.15
US,German,62,0
IN,Italian,32,30.3
IN,Italian,65,0
IN,Italian,--,0
IN,Italian,--,0
PL,Italian,--,0
GB,Italian,--,0
CA,Italian,42,3000.85
SE,Italian,32,20.92
JP,Italian,46,600.17
CH,Russian,20,20.92
US,Russian,68,71.68
CA,Italian,32,162.64
AT,Italian,--,0
CA,French,--,0
NO,Russian,--,0
CA,Russian,--,0
MX,Italian,38,900.24
CA,Spanish,27,600.16
IT,Spanish,--,0
US,Spanish,--,0
US,macedonian,--,0
US,Italian,--,0
IT,Italian,--,0
RU,Italian,--,0
RU,Russian,48,0
JP,malayalam,18,26.15
IT,French,28,2100
US,Italian,52,600.16
IT,Italian,22,143.36
CA,Russian,67,203.3
JP,Russian,23,203.3
IT,Russian,25,600.16
IT,Italian,19,900.24
US,French,59,1500.4
CA,Italian,69,0
CN,Italian,26,81.32
CN,swedish,66,10.46
US,German,67,0
IT,Italian,44,900.24
CA,Italian,18,35.84
CN,Italian,43,1050
US,Italian,55,0
CA,French,62,20.92
AR,French,44,162.64
GB,Italian,43,1800.51
DE,Italian,64,0
US,Italian,60,0
IN,Italian,35,23.46
CA,Russian,58,1500.4
AR,Italian,44,5.23
PL,Italian,28,1500.4
IN,Italian,49,5250
KR,Spanish,63,15.69
CA,Italian,38,107.52
CN,Spanish,43,81.32
AT,Russian,34,11.73
US,German,37,5.23
CA,Spanish,61,0
SE,French,52,35.19
CH,Italian,29,58.65
IN,Italian,66,15.69
IN,French,66,35.84
US,Italian,31,0
NO,Italian,38,107.52
IN,Spanish,28,600.17
JP,Italian,58,35.84
PL,Italian,54,162.64
GB,Spanish,64,900.24
CA,Spanish,52,900.24
SE,Russian,43,121.98
JP,Spanish,55,143.36
CH,Russian,64,2400.68
US,Russian,60,1500.4
CA,Italian,42,60.6
AT,Italian,41,0
CA,Italian,36,179.2
NO,Italian,26,15.69
CA,Italian,66,900.24
MX,Italian,30,900.24
CA,Russian,31,75.75
IT,Italian,27,26.15
US,Italian,36,1500.4
US,Spanish,39,107.52
US,Spanish,58,40.66
IT,Italian,28,15.69
RU,Russian,22,179.2
RU,Russian,36,75.75
JP,Spanish,63,20.92
IT,Russian,25,1050
US,Russian,30,1500.4
IT,Italian,46,600.17
CA,Italian,40,5.23
JP,Russian,65,3000.85
IT,Italian,33,2400.68
IT,Italian,57,107.52
US,Russian,21,3000.85
CA,Italian,23,600.16
CN,Italian,32,1800.51
CN,Italian,28,162.64
US,Spanish,26,5250
IT,Spanish,60,0
CA,Spanish,31,1500.4
CN,Italian,47,40.66
US,Italian,23,0
CA,Italian,58,10.46
AR,Italian,67,5.23
GB,Russian,43,600.16
DE,Italian,60,15.69
US,Russian,54,26.15
JP,Spanish,51,0
AU,Russian,65,0
IT,Spanish,46,30.3
RU,Russian,47,600.17
CH,Spanish,41,46.92
AR,Russian,59,600.16
FI,Russian,55,143.36
IN,Russian,64,162.64
CA,Russian,43,26.15
AU,Russian,29,0
CA,Spanish,53,11.73
IT,Russian,36,35.84
IT,Italian,40,162.64
IT,French,27,60.6
AU,Italian,40,35.19
IT,Italian,60,1500.4
IT,Russian,65,15.69
IT,Spanish,55,15.15
US,Russian,60,0
RU,Russian,64,121.98
CN,Russian,24,26.15
CA,Italian,23,600.17
CN,Italian,53,0
CH,Italian,45,35.19
CN,Italian,41,1500.4
CA,Italian,25,1500.4
AT,Italian,38,1500.4
GB,Italian,19,0
CA,Italian,38,600.16
JP,Italian,65,20.92
PL,Italian,65,107.52
CH,Italian,34,1500.4
US,Italian,20,107.52
RU,Spanish,25,26.15
US,Russian,19,15.69
US,Italian,39,0
JP,Italian,33,1500.4
AU,Italian,36,203.3
CA,Italian,30,143.36
NO,Italian,42,1500.4
CH,Italian,19,0
RU,Italian,43,58.65
SE,Italian,34,0
IT,French,18,179.2
US,Italian,23,11.73
CA,Italian,51,1800.51
DE,Italian,68,75.75
CA,Italian,52,900.24
JP,Russian,29,20.92
JP,Italian,27,2100
GB,Italian,61,600.16
IT,Spanish,19,30.3
AT,Italian,21,0
IT,Italian,38,0
CH,Italian,40,0
IT,Italian,37,15.69
MX,Italian,57,23.46
IT,Italian,64,2100
IT,Italian,53,0
KR,Italian,68,0
IT,Italian,27,1500.4
PR,Italian,30,35.84
AU,Italian,26,0
US,Italian,30,900.24
IT,Italian,57,0
US,Italian,37,162.64
RU,Italian,67,179.2
IT,Russian,24,600.16
SE,Russian,51,1500.4
AR,Spanish,43,0
GB,Russian,25,1800.51
IT,Italian,58,900.24
IT,German,25,107.52
CH,Italian,51,5.23
US,Italian,56,0
CN,Italian,--,0
GB,Russian,--,0
GB,Italian,43,10.46
GB,Spanish,56,5.23
DE,Spanish,50,0
US,Italian,45,35.19
NO,French,52,5.23
DK,romanian,26,35.84
JP,Russian,41,0
IT,Italian,58,5.23
SE,Italian,19,900.24
DE,Italian,66,26.15
AU,Italian,51,58.65
CA,Spanish,28,162.64
CO,Italian,49,35.84
US,Italian,45,600.16
RU,Italian,69,600.16
IT,Spanish,69,3000.85
DE,Russian,64,107.52
US,Italian,21,1500.4
CA,Italian,69,1500.4
IT,Italian,52,75.75
AU,Italian,26,121.98
US,Italian,24,121.98
RU,Italian,61,40.66
IT,Italian,35,35.84
US,Italian,34,20.92
IT,Italian,38,15.69
IT,Italian,30,0
AT,Italian,68,15.15
SE,Italian,61,5250
CN,Italian,22,203.3
CH,Italian,67,23.46
US,Italian,55,0
AU,Italian,24,3000.85
IT,Italian,18,45.45
CH,Italian,25,1500.4
US,Russian,48,0
RU,Italian,38,81.32
US,Italian,27,26.15
AE,Italian,36,900.24
IT,Italian,27,40.66
IT,Italian,60,0
US,French,57,121.98
CH,French,28,26.15
CH,Russian,53,900.24
IT,Russian,52,46.92
AT,Russian,31,1500.4
IE,Russian,41,5250
US,Russian,38,26.15
US,Russian,42,143.36
CA,Russian,29,0
CH,Russian,41,600.16
US,Russian,38,0
NO,Russian,23,203.3
IT,Italian,59,121.98
IT,Italian,22,26.15
CH,Italian,30,15.69
IT,Italian,56,0
IT,romanian,27,10.46
JP,Russian,38,143.36
GB,Italian,27,0
PE,romanian,63,0
CA,Russian,48,10.46
GB,Russian,49,0
SE,Russian,46,0
CA,Russian,27,0
IT,Russian,36,35.19
IT,Italian,51,203.3
IT,Italian,51,600.16
CN,Italian,57,40.66
IT,Dutch,46,900.24
US,Italian,66,5250
IN,slovene,35,143.36
IT,Italian,62,0
IT,Italian,37,900.24
US,Italian,30,45.45
CA,Italian,67,15.15
SE,Italian,41,162.64
RU,Italian,31,107.52
IN,German,24,15.69
CA,Italian,37,1500.4
NO,Italian,33,0
US,Spanish,34,0
NO,Italian,68,1800.51
IT,French,27,0
SE,Italian,24,1500.4
US,French,63,0
PE,Italian,27,179.2
KR,Italian,45,58.65
KR,Italian,48,1050
CH,Italian,48,20.92
CH,Italian,32,15.69
JP,Italian,52,143.36
AT,Italian,19,15.69
RU,Russian,58,900.24
JP,Slovak,32,0
CH,Spanish,46,0
CA,Spanish,33,0
AU,Russian,46,46.92
IN,Russian,68,35.84
IN,Russian,32,600.16
IT,Italian,20,600.16
CA,Russian,46,20.92
US,Russian,23,0
US,Russian,31,600.17
AU,Russian,49,0
US,Russian,33,600.17
DE,Italian,38,203.3
CN,Russian,47,0
IN,Russian,56,40.66
US,Russian,58,179.2
GB,Italian,61,20.92
RU,Italian,21,600.16
IT,Italian,28,1050
CH,Italian,44,900.24
PR,Italian,54,15.69
JP,Italian,67,45.45
US,Italian,43,0
CN,Italian,56,40.66
IT,Italian,44,5.23
CA,Italian,44,203.3
IT,Italian,41,26.15
CA,Italian,37,143.36
NO,Italian,48,26.15
US,Italian,43,162.64
IN,Italian,68,35.84
IT,Italian,59,1500.4
RU,Italian,23,40.66
GB,Italian,18,600.16
JP,Italian,44,900.24
CA,Italian,57,20.92
US,Italian,50,0
IN,Italian,37,71.68
US,Italian,56,121.98
RU,Italian,27,121.98
KR,Italian,31,15.15
IT,Italian,69,35.84
CH,Italian,69,40.66
AR,Italian,57,2400.68
IT,Italian,60,45.45
GB,Italian,56,3000.85
CH,Dutch,53,0
AU,Italian,37,1050
RU,Italian,61,40.66
US,Italian,68,179.2
DE,Italian,21,5250
US,Italian,68,15.15
FI,Italian,39,1050
IT,German,57,1800.51
JP,Italian,63,600.16
US,Italian,31,15.69
US,Italian,49,46.92
CN,Italian,58,0
PE,Italian,42,900.24
IN,Italian,43,203.3
AR,Italian,69,20.92
IT,Italian,37,1500.4
PL,Italian,19,121.98
IT,persian,27,143.36
JP,Italian,35,1800.51
AU,Italian,31,45.45
AU,Italian,38,3000.85
US,Italian,59,15.69
KR,Italian,50,0
RU,Italian,20,81.32
IT,Italian,24,900.24
JP,Italian,41,0
IN,Italian,27,0
CA,Italian,32,600.16
IT,Italian,36,0
DE,Italian,21,121.98
RU,Italian,68,600.16
US,Italian,31,5.23
